1512916517
scenario_id frames rand_calls 1th_obstacle 2th_obstacle 3th_obstacle 4th_obstacle 5th_obstacle 6th_obstacle 7th_obstacle 8th_obstacle 9th_obstacle 10th_obstacle 11th_obstacle 12th_obstacle 13th_obstacle 14th_obstacle 15th_obstacle 16th_obstacle 17th_obstacle 18th_obstacle 19th_obstacle 20th_obstacle 21th_obstacle 22th_obstacle 23th_obstacle 24th_obstacle 25th_obstacle 26th_obstacle 27th_obstacle 28th_obstacle 29th_obstacle 30th_obstacle 31th_obstacle 1th_region 2th_region 3th_region 4th_region 5th_region 6th_region 7th_region 8th_region 9th_region 10th_region 1th_ai 2th_ai 3th_ai 4th_ai 5th_ai 6th_ai 7th_ai 8th_ai 9th_ai 10th_ai 11th_ai 12th_ai collisionTimes collisionTotal time effort acceleration score success num_unique_collisions total_time_enabled total_acceleration total_distance_traveled total_change_in_speed total_degrees_turned sum_total_of_instantaneous_acceleration sum_total_of_instantaneous_kinetic_energies average_kinetic_energy ple_energy_dummy penetration_penalty agent_complete agent_success optimal_path_length length_ratio optimal_time time_ratio agent_path_lengths agent_time_enableds agent_distance_traveleds agent_completes agent_successes ple_energy ple_energy_optimal ple_energy_ratio agent_ple_energys
0 2595 570 0.000000 -10.000000 10.000000 50.000000 0.000000 22.500000 75.000000 45.000000 15.000000 -22.500000 -62.500000 -32.500000 -7.500000 50.000000 -22.500000 50.000000 -62.500000 32.000000 20.000000 -33.000000 -15.000000 34.500000 63.000000 20.000000 75.000000 1.500000 19.500000 0.000000 4.000000 38.500000 0.000000 20.000000 20.000000 20.000000 20.000000 20.000000 15.000000 15.000000 80.000000 30.000000 10.000000 0.500000 0.300000 0.300000 3.000000 1500.000000 1500.000000 3000.000000 0.080000 25.000000 0.080000 25.000000 1.330000 (0,18,0,2,22,6,14,12,9,14,12,2,22,23,21,18,0,0,19,11,41,9,3,1,5,22,10,1,13,11,9,7,0,2,14,17,7,30,28,12,5,10,2,0,3,16,12,9,0,15,3,7,10,6,5,16,5,4,0,2,3,19,0,12,1,0,5,1,9,0,7,0,9,0,0,5,1,1,1,0,5,2,11,6,2,14,8,6,16,9,5,4,5,1,2,2,4,12,5,7,7,17,0,4,0,0,11,0,0,0,0,0,0,0,0,1,0,1,7,0,12,9,17,3,2,12,5,18,5,1,1,2,0,0,0,0,3,0,5,0,0,0,0,0,0,37,0,0,5,0,31,0,18,0,29,0,0,0,0,29,0,0,0,0,0,0,0,5,1,4,3,0,1,28,0,4,0,0,2,9,1,0,0,1,47,0,10,0,0,2,36,0,0,7,10,2,7,6,4,1,0,5,0,6,0,0,0,0,0,0,15,0,0,0,8,7,1,3,0,0,0,0,6,0,1,3,0,0,0,1,0,1,0,0,0,0,16,2,0,0,0,12,0,7,0,7,4,11,7,14) 1417.000000 19823.720703 299901.718750 356532.406250 2988.431641 1 0.000000 129.703308 72.646912 136.419312 48.641087 6645.660156 1452.938965 1647.425903 0.635076 496.802521 0.000000 1 0 135.900208 0.996180 102.180603 0.730646 (135.900208,118.803032,129.148209,126.715103,113.274040,126.491943,123.110054,111.892616,120.789711,118.196571,120.480003,123.032387,111.976845,113.058769,119.511635,120.732124,126.674164,131.537460,117.093575,106.609886,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,139.135941,115.221558,129.295868,109.576805,143.592697,155.823578,139.181900,149.057571,132.456619,154.180527,118.861343,140.404602,117.823883,122.813705,143.513351,119.385262,131.453247,148.845398,114.222473,139.984863,94.392754,116.989182,99.158943,101.266800,122.823051,100.930702,91.428383,115.950928,107.136467,106.335350,110.184235,119.374626,116.459251,119.442741,94.094894,88.829147,114.481102,105.961235,115.289665,92.834038,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,72.706718,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,99.364952,-2.000000,-2.000000,66.563103,52.505180,91.105476,-2.000000,-2.000000,-2.000000,24.126305,72.764473,30.504383,36.170097,50.083755,-2.000000,-2.000000,17.632790,-2.000000,22.219669,-2.000000,35.618168,-2.000000,23.548519,-2.000000,41.665783,21.774645,85.727699,35.293709,-2.000000,11.190520,-2.000000,22.245985,58.657593,28.861172,54.028107,-2.000000,98.356743,-2.000000,96.891075,105.682671,25.868843,-2.000000,112.074577,-2.000000,102.637321,83.903954,18.604008,-2.000000,104.882179,-2.000000,41.504677,92.770576,-2.000000,-2.000000,-2.000000,-2.000000,29.698296,49.396046,101.567955,-2.000000,70.828300,-2.000000,103.979240,-2.000000,-2.000000,108.072426,-2.000000,94.840309,101.170082,85.807426,-2.000000,20.983845,-2.000000,69.932243,19.222153,-2.000000,68.739723,-2.000000,-2.000000,-2.000000,53.426662,69.306404,79.972038,106.489189,-2.000000,-2.000000,-2.000000,59.251606,46.328041,45.120121,87.952644,-2.000000,70.508598,-2.000000,-2.000000,43.371445,84.563942,61.858116,87.013992,58.630119,86.804535,77.292839,61.801910,58.104271,50.168365,-2.000000,82.202354,43.932964,50.881073,70.191154,-2.000000,64.597504,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000) (129.703308,101.701607,121.402809,119.552696,88.900826,115.752464,108.502022,86.250664,113.252312,108.452019,118.452629,119.652702,85.650627,87.850761,104.501778,105.801857,125.803078,122.502876,99.301460,75.400002,98.801430,80.600319,77.850151,116.952538,111.002174,85.150597,77.550133,127.953209,86.550682,102.951683,111.752220,107.901985,126.753136,116.852531,105.501839,81.150352,110.402138,84.000526,91.600990,89.400856,118.502632,87.100716,112.202248,123.702950,108.702034,92.001015,87.000710,101.751610,126.903145,100.301521,107.501961,80.150291,89.800880,76.250053,71.699776,96.401283,106.551903,112.802284,120.702766,75.249992,117.602577,95.101204,113.702339,90.600929,114.152367,121.202797,111.152184,116.002480,114.402382,123.202919,94.201149,115.002419,93.201088,117.752586,124.753014,100.701546,99.851494,114.852409,121.552818,119.302681,83.250481,95.301216,88.100777,92.501045,103.601723,94.251152,79.400246,105.701851,90.450920,95.551231,98.351402,109.752098,102.501656,101.251579,80.150291,80.950340,99.501472,91.750999,106.651909,81.400368,76.950096,81.700386,45.149597,72.699837,47.549561,62.749329,83.700508,55.649437,56.949417,64.199318,59.749374,57.499409,56.249428,54.349457,69.499641,124.502998,123.502937,85.750633,115.852470,100.051506,103.401711,107.801979,94.101143,103.601723,97.101326,97.551353,104.701790,91.050957,112.502266,125.303047,69.799660,69.199623,49.999523,51.549500,41.449654,33.049782,60.249367,65.449394,72.449821,42.449638,21.899952,43.199627,23.049934,30.199825,40.449669,96.201271,48.599545,14.850039,73.399879,18.849998,97.301338,28.099857,104.901802,20.299976,83.050468,30.149826,17.850014,54.349457,26.999874,76.800087,10.150021,53.549469,20.749969,38.099705,25.299900,44.049614,60.199368,69.949669,120.452751,75.700020,73.199867,19.099995,66.699471,84.750572,47.499561,70.699715,58.449394,16.000042,63.549316,78.900215,65.099373,31.199810,61.799343,65.749413,82.000404,52.749481,109.402077,24.099918,39.399685,73.299873,97.801369,52.899479,62.849327,76.000038,71.499763,107.551964,74.349937,106.601906,66.099434,70.499702,57.149414,67.099495,13.750034,68.049553,45.449593,16.700031,58.849388,44.199612,55.949432,50.649513,97.701363,42.099644,54.549454,68.999611,89.050835,77.200111,64.449333,71.799782,46.599575,36.849724,36.949722,66.699471,68.199562,55.249443,79.550255,61.699345,35.749741,61.149353,49.549530,74.449944,46.549576,70.549706,63.049324,48.549545,48.899540,39.849678,88.800819,74.849968,35.199749,40.849663,57.949402,93.201088,53.549469,82.800453,67.649529,85.050591,76.000038,102.451653,93.101082,89.850883) (136.419312,120.918091,133.739639,133.774811,109.290871,131.519791,128.585892,107.764900,125.836586,126.760689,127.481789,132.332245,106.825813,106.866081,120.020813,125.024109,133.068787,135.037369,119.277557,95.317604,116.535385,99.695496,98.149681,123.591942,122.967224,106.441887,98.928581,126.262184,107.539734,121.029610,129.222946,128.208984,130.562576,129.341278,121.408913,103.822029,126.832664,106.471817,113.251114,110.010437,131.077011,105.972542,123.894829,120.819305,129.978699,110.933517,105.914139,120.207703,125.566338,115.009918,116.831078,98.906059,106.943207,96.129242,88.351944,113.682968,118.602165,127.799644,122.876038,92.304489,141.601700,117.300613,132.168808,110.055588,139.864395,150.404190,140.038834,143.314133,137.634628,151.870087,117.835304,140.081284,117.457840,130.755539,145.571075,124.838158,125.067215,143.208038,128.513275,139.859344,103.177788,120.777473,110.377251,114.092262,130.241516,114.336075,100.523506,129.042603,113.628273,117.479378,121.031944,130.239456,125.985947,124.439377,99.001381,99.353844,123.992912,116.007858,126.849007,99.568146,89.027916,93.748856,57.031300,92.053001,59.915302,80.081924,100.523750,71.398788,71.287506,81.761543,76.919327,72.000404,71.652641,69.646172,86.287727,138.462357,139.804901,106.807495,136.370605,125.047195,126.087959,126.619171,115.614624,129.831757,116.165924,118.348717,119.673370,115.028076,130.101685,132.311356,88.187950,87.242172,60.235497,64.383720,52.982498,39.460407,77.310501,83.246445,86.684402,53.928509,25.294516,54.870247,27.483326,38.198704,51.373863,112.131912,61.707073,18.894468,91.515327,23.900370,116.512695,36.690281,115.043915,25.018522,96.449196,38.236320,21.844263,69.568977,34.267754,95.013847,11.948591,68.006271,23.030582,46.269981,28.994883,56.018623,75.854347,87.524345,122.238632,93.330399,92.445045,23.279390,84.679039,104.257950,61.357872,90.688408,70.410095,20.324224,77.340599,98.414200,78.108200,39.905415,78.240166,82.751648,101.120567,65.690353,120.582916,30.746866,50.792789,91.525314,105.839790,60.453335,77.767609,95.765701,88.387032,116.570374,94.810989,115.868347,81.811348,88.343552,69.234863,83.950417,17.160620,83.978760,55.850975,20.001143,75.018723,56.096752,71.639549,62.937695,120.544189,54.883381,71.024284,85.939461,109.283379,98.771233,82.009415,90.713570,60.890625,47.793251,46.351830,83.393883,83.349342,71.030472,100.187828,79.726830,45.437447,78.552307,63.549545,93.081436,60.513779,89.172943,80.749901,63.188393,61.798920,51.951900,109.353676,90.568863,45.263630,52.542526,72.842316,114.175491,68.707047,104.861687,85.382179,103.107666,94.295723,121.075096,117.489639,113.653008) (1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1) (1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0) 496.802521 455.604309 0.917073 (496.802521,417.262024,475.378021,471.399628,373.069733,461.481445,444.498413,365.849518,445.198914,440.319183,458.414917,469.480469,363.523895,365.520935,419.360046,432.365326,480.272705,479.767090,410.762604,322.390625,403.735992,339.214233,333.780334,446.099823,435.577026,361.118073,334.578003,468.408752,364.855743,418.032928,450.140625,441.913910,477.126007,458.008301,423.255524,350.995422,442.910645,360.708984,386.071991,376.023743,463.120422,363.151733,439.868103,451.213318,446.174652,380.324615,362.033203,415.876953,464.430786,402.476318,416.496002,338.001862,369.035614,325.483276,301.925476,393.326660,419.474701,448.488464,450.645355,315.325439,487.139862,400.115356,460.759003,377.516876,479.397919,512.853882,475.359894,489.417206,472.874786,519.496948,400.624207,480.035919,398.814606,461.113831,506.695892,424.582306,424.804932,487.005127,461.620514,487.038483,351.989960,408.239502,374.653656,389.370972,441.857910,391.845978,341.052979,441.757233,386.159821,400.317078,412.655670,450.425964,430.988495,424.547302,337.883484,338.674957,421.987610,393.887390,438.631989,340.980652,310.322083,327.675079,192.994080,311.517151,202.330688,270.306488,345.290283,240.437714,241.699310,276.216553,259.069733,243.313309,241.848373,235.061890,293.025970,490.017548,490.004425,362.596924,471.817688,423.834473,432.175446,439.501770,394.892487,440.824432,399.840240,406.191467,420.348663,389.725372,454.232819,477.852112,298.572937,295.958252,206.795227,219.499664,179.259613,136.239319,261.185272,281.742737,299.416321,182.138840,88.320686,185.943390,94.552246,129.032745,173.384384,388.406647,208.201172,63.792732,311.712128,80.763107,401.070740,123.486412,409.788269,84.940918,334.582764,129.416443,74.096725,235.104767,115.695053,323.021149,40.952351,230.628311,81.404549,159.593384,101.596680,189.232529,256.972015,297.209900,447.571899,318.564026,312.608459,79.298012,286.028351,357.080627,206.771515,306.379395,241.459824,68.797142,264.841278,334.809937,268.773499,134.556900,264.708771,280.081757,344.792816,223.632904,426.340973,103.808861,171.456970,310.728607,378.372986,212.604630,265.651215,324.234955,302.318665,414.836365,320.162872,412.142639,279.253876,300.177704,237.751068,285.161804,58.164124,286.847137,190.729721,67.981194,254.041199,190.047455,242.644287,212.795105,411.961395,184.588394,238.996246,291.530457,372.237274,334.401764,278.316620,306.574310,204.756210,160.811417,156.961197,283.459442,284.151794,239.120605,339.661285,269.216522,153.447067,265.043304,213.998215,316.219269,203.706314,302.529205,272.611420,212.705215,208.917618,174.722305,374.120758,310.818878,152.672638,176.837524,246.939484,391.944946,231.665451,355.778442,289.347626,354.285095,321.202576,419.405365,397.632935,385.263397)
